"orderNumber","occurrenceID","family","verbatimScientificName","identificationQualifier","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","eventDate","year","basisOfRecord","lifeStage","organismQuantity","organismQuantityType","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","locality","municipality","stateProvince","island","islandGroup","country","countryCode","recordedBy","identifiedBy","identificationRemarks","occurrenceRemarks","associatedMedia","kingdom","scientificName","taxonID","geodeticDatum","language","license","rightsHolder","datasetID","institutionCode","datasetName","taxonRank","nomenclaturalCode"
218,"WL:SNAIL:GC:OCC:00217","Geomitridae","Monilearia spec.",,"Monilearia",,,,2020-02-04,2020,"HumanObservation",,20,"estimate count",27.8892,-15.7301,25,"Cruz de Mogán","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","shell somewhat smaller and more diamond shaped than M. cf. praeposita, very variable in shell height; possibly the species referred to by Mousson (1872) and Wollaston (1878) as M. persimilis and by Odhner (1931) as M. phalerata, but could also belong to M. praeposita (Mousson, 1872) (Theo ripken, personal comment)","empty shell","https://live.staticflickr.com/65535/49869842851_e90ffdc37f_b.jpg | https://live.staticflickr.com/65535/49869308728_40a909cf36_b.jpg | https://live.staticflickr.com/65535/49869308488_e0311f16fb_b.jpg","Animalia","Monilearia spec.","checklist_snails_grancanaria:taxon:2e0980092d64f0feed6da6ab769d248c","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","genus","ICZN"
219,"WL:SNAIL:GC:OCC:00218","Helicidae","Hemicycla psathyra psathyra",,"Hemicycla","psathyra","psathyra","(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation",,50,"estimate count",27.8893,-15.7301,25,"Cruz de Mogán","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842851_e90ffdc37f_b.jpg | https://live.staticflickr.com/65535/49869308728_40a909cf36_b.jpg | https://live.staticflickr.com/65535/49869308488_e0311f16fb_b.jpg","Animalia","Hemicycla psathyra psathyra","checklist_snails_grancanaria:taxon:ddd9f5376d38a6dab4b1a748155c64e9","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","subspecies","ICZN"
220,"WL:SNAIL:GC:OCC:00219","Geomitridae","Xerotricha aff. orbignii","aff.","Xerotricha","aff. orbignii",,,2020-02-04,2020,"HumanObservation",,30,"estimate count",27.8892,-15.7301,25,"Cruz de Mogán","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","same species as on Tenerife?","empty shell","https://live.staticflickr.com/65535/49870165622_45cfa37a9a_b.jpg | https://live.staticflickr.com/65535/49869842851_e90ffdc37f_b.jpg | https://live.staticflickr.com/65535/49869308728_40a909cf36_b.jpg | https://live.staticflickr.com/65535/49869308488_e0311f16fb_b.jpg","Animalia","Xerotricha orbignii","checklist_snails_grancanaria:taxon:bae53a0a05e4213ab11b430ec853d924","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
221,"WL:SNAIL:GC:OCC:00220","Enidae","Napaeus josei",,"Napaeus","josei",,"Santana, Alonso & Ibáñez, 2011",2020-02-04,2020,"HumanObservation",,15,"estimate count",27.8893,-15.7301,25,"Cruz de Mogán","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842851_e90ffdc37f_b.jpg | https://live.staticflickr.com/65535/49869308728_40a909cf36_b.jpg | https://live.staticflickr.com/65535/49869308488_e0311f16fb_b.jpg","Animalia","Napaeus josei","checklist_snails_grancanaria:taxon:d536631d09791dae87c57a497abb8d00","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
222,"WL:SNAIL:GC:OCC:00221","Trissexodontidae","Caracollina lenticula",,"Caracollina","lenticula",,"(Michaud, 1831)",2020-02-04,2020,"HumanObservation",,10,"estimate count",27.8893,-15.7301,25,"Cruz de Mogán","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842851_e90ffdc37f_b.jpg | https://live.staticflickr.com/65535/49869308728_40a909cf36_b.jpg | https://live.staticflickr.com/65535/49869308488_e0311f16fb_b.jpg","Animalia","Caracollina lenticula","checklist_snails_grancanaria:taxon:fdc20a7b515d2326fac0b766ba4cc5b8","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
223,"WL:SNAIL:GC:OCC:00222","Helicidae","Hemicycla saponacea",,"Hemicycla","saponacea",,"(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation","adult",1,"exact count",27.8892,-15.7315,25,"Cruz de Mogán","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842851_e90ffdc37f_b.jpg | https://live.staticflickr.com/65535/49869308728_40a909cf36_b.jpg | https://live.staticflickr.com/65535/49869308488_e0311f16fb_b.jpg","Animalia","Hemicycla saponacea","checklist_snails_grancanaria:taxon:a026249ca3606690998637bf7c578f06","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
224,"WL:SNAIL:GC:OCC:00223","Helicidae","Hemicycla saponacea",,"Hemicycla","saponacea",,"(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation","adult",1,"exact count",27.8895,-15.7331,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla saponacea","checklist_snails_grancanaria:taxon:a026249ca3606690998637bf7c578f06","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
225,"WL:SNAIL:GC:OCC:00224","Geomitridae","Monilearia spec.",,"Monilearia",,,,2020-02-04,2020,"HumanObservation",,10,"estimate count",27.8894,-15.7327,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","shell somewhat smaller and more diamond shaped than M. cf. praeposita, very variable in shell height; possibly the species referred to by Mousson (1872) and Wollaston (1878) as M. persimilis and by Odhner (1931) as M. phalerata, but could also belong to M. praeposita (Mousson, 1872) (Theo ripken, personal comment)","empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Monilearia spec.","checklist_snails_grancanaria:taxon:2e0980092d64f0feed6da6ab769d248c","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","genus","ICZN"
226,"WL:SNAIL:GC:OCC:00225","Trissexodontidae","Caracollina lenticula",,"Caracollina","lenticula",,"(Michaud, 1831)",2020-02-04,2020,"HumanObservation",,10,"estimate count",27.8893,-15.7328,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Caracollina lenticula","checklist_snails_grancanaria:taxon:fdc20a7b515d2326fac0b766ba4cc5b8","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
227,"WL:SNAIL:GC:OCC:00226","Helicidae","Hemicycla saponacea",,"Hemicycla","saponacea",,"(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation","adult",3,"exact count",27.8887,-15.7323,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla saponacea","checklist_snails_grancanaria:taxon:a026249ca3606690998637bf7c578f06","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
228,"WL:SNAIL:GC:OCC:00227","Helicidae","Hemicycla saponacea",,"Hemicycla","saponacea",,"(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation","juvenile",2,"exact count",27.8887,-15.7323,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla saponacea","checklist_snails_grancanaria:taxon:a026249ca3606690998637bf7c578f06","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
229,"WL:SNAIL:GC:OCC:00228","Helicidae","Hemicycla psathyra psathyra",,"Hemicycla","psathyra","psathyra","(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation",,1,"exact count",27.8886,-15.7319,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla psathyra psathyra","checklist_snails_grancanaria:taxon:ddd9f5376d38a6dab4b1a748155c64e9","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","subspecies","ICZN"
230,"WL:SNAIL:GC:OCC:00229","Helicidae","Hemicycla psathyra psathyra",,"Hemicycla","psathyra","psathyra","(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation",,5,"exact count",27.8881,-15.7312,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla psathyra psathyra","checklist_snails_grancanaria:taxon:ddd9f5376d38a6dab4b1a748155c64e9","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","subspecies","ICZN"
231,"WL:SNAIL:GC:OCC:00230","Geomitridae","Monilearia spec.",,"Monilearia",,,,2020-02-04,2020,"HumanObservation",,10,"estimate count",27.8881,-15.7312,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","shell somewhat smaller and more diamond shaped than M. cf. praeposita, very variable in shell height; possibly the species referred to by Mousson (1872) and Wollaston (1878) as M. persimilis and by Odhner (1931) as M. phalerata, but could also belong to M. praeposita (Mousson, 1872) (Theo ripken, personal comment)","empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Monilearia spec.","checklist_snails_grancanaria:taxon:2e0980092d64f0feed6da6ab769d248c","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","genus","ICZN"
232,"WL:SNAIL:GC:OCC:00231","Trissexodontidae","Caracollina lenticula",,"Caracollina","lenticula",,"(Michaud, 1831)",2020-02-04,2020,"HumanObservation",,10,"estimate count",27.8881,-15.7312,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Caracollina lenticula","checklist_snails_grancanaria:taxon:fdc20a7b515d2326fac0b766ba4cc5b8","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
233,"WL:SNAIL:GC:OCC:00232","Helicidae","Hemicycla saponacea",,"Hemicycla","saponacea",,"(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation",,2,"exact count",27.8881,-15.7309,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla saponacea","checklist_snails_grancanaria:taxon:a026249ca3606690998637bf7c578f06","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
234,"WL:SNAIL:GC:OCC:00233","Helicidae","Hemicycla psathyra psathyra",,"Hemicycla","psathyra","psathyra","(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation",,40,"estimate count",27.8881,-15.7311,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla psathyra psathyra","checklist_snails_grancanaria:taxon:ddd9f5376d38a6dab4b1a748155c64e9","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","subspecies","ICZN"
235,"WL:SNAIL:GC:OCC:00234","Enidae","Napaeus josei",,"Napaeus","josei",,"Santana, Alonso & Ibáñez, 2011",2020-02-04,2020,"HumanObservation","adult",4,"exact count",27.888,-15.7311,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Napaeus josei","checklist_snails_grancanaria:taxon:d536631d09791dae87c57a497abb8d00","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
236,"WL:SNAIL:GC:OCC:00235","Enidae","Napaeus josei",,"Napaeus","josei",,"Santana, Alonso & Ibáñez, 2011",2020-02-04,2020,"HumanObservation","juvenile",2,"exact count",27.888,-15.7311,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Napaeus josei","checklist_snails_grancanaria:taxon:d536631d09791dae87c57a497abb8d00","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
237,"WL:SNAIL:GC:OCC:00236","Helicidae","Hemicycla saponacea",,"Hemicycla","saponacea",,"(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation","adult",24,"exact count",27.8881,-15.7311,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla saponacea","checklist_snails_grancanaria:taxon:a026249ca3606690998637bf7c578f06","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
238,"WL:SNAIL:GC:OCC:00237","Helicidae","Hemicycla saponacea",,"Hemicycla","saponacea",,"(R.T. Lowe, 1861)",2020-02-04,2020,"HumanObservation","juvenile",4,"exact count",27.8881,-15.7311,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Hemicycla saponacea","checklist_snails_grancanaria:taxon:a026249ca3606690998637bf7c578f06","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
239,"WL:SNAIL:GC:OCC:00238","Geomitridae","Monilearia spec.",,"Monilearia",,,,2020-02-04,2020,"HumanObservation",,10,"estimate count",27.888,-15.7311,25,"Barranco de Veneguera southeastern slope (SW of Cruz de Mogán)","Mogán","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","shell somewhat smaller and more diamond shaped than M. cf. praeposita, very variable in shell height; possibly the species referred to by Mousson (1872) and Wollaston (1878) as M. persimilis and by Odhner (1931) as M. phalerata, but could also belong to M. praeposita (Mousson, 1872) (Theo ripken, personal comment)","empty shell","https://live.staticflickr.com/65535/49869842276_eec3d84d3b_b.jpg | https://live.staticflickr.com/65535/49869308198_c1170dd7ec_b.jpg | https://live.staticflickr.com/65535/49870147707_10c0d069f8_b.jpg","Animalia","Monilearia spec.","checklist_snails_grancanaria:taxon:2e0980092d64f0feed6da6ab769d248c","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","genus","ICZN"
